,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2764,smois_0.04_209,mois,36.03111,32.8801227722,3.15098722782,0.0001417763,0.00044673531050757665,3.15098722782,0.00044673531050757665,1.9957243765430093e-07,0.0031846465216229776
2765,smois_0.04_210,mois,35.10243,32.0756346232,3.0267953768,0.0001417763,0.0004291278493798098,3.0267953768,0.0004291278493798098,1.8415071111334074e-07,0.0029385566889620035
2766,smois_0.04_211,mois,35.41868,40.038588111,-4.61990811102,0.0001417763,-0.0006549934783204049,4.61990811102,0.0006549934783204049,4.2901645664226265e-07,0.006845964214414418
2767,smois_0.04_212,mois,38.91813,46.6827187211,-7.76458872105,0.0001417763,-0.0011008346598922012,7.76458872105,0.0011008346598922012,1.2118369484199782e-06,0.01933770197889206
2768,smois_0.04_213,mois,38.15229,46.6217045596,-8.46941455955,0.0001417763,-0.0012007622594191287,8.46941455955,0.0012007622594191287,1.441830003645331e-06,0.023007780833115426
2769,smois_0.04_214,mois,37.78743,45.0334128342,-7.24598283416,0.0001417763,-0.0010273086360907185,7.24598283416,0.0010273086360907185,1.0553630337865723e-06,0.016840793518891256
2770,smois_0.04_215,mois,37.20819,41.4911033288,-4.28291332882,0.0001417763,-0.0006072156049807831,4.28291332882,0.0006072156049807831,3.6871079093217837e-07,0.005883645816167208
2771,smois_0.04_216,mois,36.36042,37.9793337997,-1.61891379969,0.0001417763,-0.00022952360853898936,1.61891379969,0.00022952360853898936,5.268108687675923e-08,0.0008406503525702344
2772,smois_0.04_217,mois,36.81972,46.0351172277,-9.21539722775,0.0001417763,-0.0013065249219806523,9.21539722775,0.0013065249219806523,1.7070073717565496e-06,0.027239307956271396
2773,smois_0.04_218,mois,37.84493,47.8034554606,-9.95852546058,0.0001417763,-0.0014118828932568283,9.95852546058,0.0014118828932568283,1.9934133042712723e-06,0.031809586635410135
2774,smois_0.04_219,mois,36.71375,43.123738942,-6.40998894196,0.0001417763,-0.0009087845152320036,6.40998894196,0.0009087845152320036,8.258892951254677e-07,0.013179001578980271
2775,smois_0.04_220,mois,35.64153,38.6525173961,-3.01098739611,0.0001417763,-0.00042688665236711017,3.01098739611,0.00042688665236711017,1.8223221396919796e-07,0.0029079425654455027
2776,smois_0.04_221,mois,35.19236,39.7678794442,-4.57551944424,0.0001417763,-0.0006487002173824035,4.57551944424,0.0006487002173824035,4.208119720319776e-07,0.006715042411369084
2777,smois_0.04_222,mois,35.33299,38.3642001663,-3.03121016635,0.0001417763,-0.0004297537619074875,3.03121016635,0.0004297537619074875,1.8468829587363746e-07,0.0029471351152070245
2778,smois_0.04_223,mois,35.23958,35.0783356509,0.161244349118,0.0001417763,2.2860627213858306e-05,0.161244349118,2.2860627213858306e-05,5.22608276610999e-10,8.33944130683784e-06
2779,smois_0.04_224,mois,34.82097,32.4050101524,2.41595984763,0.0001417763,0.00034252584814554516,2.41595984763,0.00034252584814554516,1.1732395664782506e-07,0.0018721790184712363
2780,smois_0.04_225,mois,34.32792,32.904908665,1.42301133504,0.0001417763,0.00020174928194003155,1.42301133504,0.00020174928194003155,4.070277276331834e-08,0.0006495082448491541
2781,smois_0.04_226,mois,34.56917,31.9214998404,2.64767015963,0.0001417763,0.0003753768788527508,2.64767015963,0.0003753768788527508,1.4090780117723275e-07,0.002248514595316643
2782,smois_0.04_227,mois,34.4075,32.3778322468,2.02966775316,0.0001417763,0.0002877587842723381,2.02966775316,0.0002877587842723381,8.280511792589401e-08,0.0013213499512997296
2783,smois_0.04_228,mois,34.36194,32.1454693159,2.21647068405,0.0001417763,0.000314243012643078,2.21647068405,0.000314243012643078,9.874867099499769e-08,0.0015757667506364397
2784,smois_0.04_229,mois,35.10174,37.6572515336,-2.55551153359,0.0001417763,-0.0003623109698397159,2.55551153359,0.0003623109698397159,1.312692388661955e-07,0.0020947087176209377
2785,smois_0.04_230,mois,38.74549,49.3215905964,-10.5761005964,0.0001417763,-0.0014994404109853854,10.5761005964,0.0014994404109853854,2.2483215460960215e-06,0.035877245753080496
2786,smois_0.04_231,mois,38.61806,50.1198975168,-11.5018375168,0.0001417763,-0.001630687966333092,11.5018375168,0.001630687966333092,2.659143243543555e-06,0.04243286989217032
2787,smois_0.04_232,mois,39.46069,50.1198975168,-10.6592075168,0.0001417763,-0.001511223002664092,10.6592075168,0.001511223002664092,2.283794963781074e-06,0.03644330736744264
2788,smois_0.04_233,mois,38.99417,50.1198975168,-11.1257275168,0.0001417763,-0.0015773644821400917,11.1257275168,0.0015773644821400917,2.4880787095170794e-06,0.03970313386417162
2789,smois_0.04_234,mois,38.56701,50.1198975168,-11.5528875168,0.0001417763,-0.0016379256464480918,11.5528875168,0.0016379256464480918,2.6828004232923995e-06,0.04281037570451637
2790,smois_0.04_235,mois,39.08021,50.1198975168,-11.0396875168,0.0001417763,-0.001565166049288092,11.0396875168,0.001565166049288092,2.4497447618440942e-06,0.03909142578187462
2791,smois_0.04_236,mois,38.76118,50.1198975168,-11.3587175168,0.0001417763,-0.001610396942277092,11.3587175168,0.001610396942277092,2.593378311695407e-06,0.04138343609301132
2792,smois_0.04_237,mois,39.11076,50.1198975168,-11.0091375168,0.0001417763,-0.0015608347833230918,11.0091375168,0.0015608347833230918,2.436205220831243e-06,0.038875370635694365
2793,smois_0.04_238,mois,39.64514,50.1198975168,-10.4747575168,0.0001417763,-0.001485072364129092,10.4747575168,0.001485072364129092,2.20543992669997e-06,0.03519296889773763
2794,smois_0.04_239,mois,39.15729,50.1198975168,-10.9626075168,0.0001417763,-0.001554237932084092,10.9626075168,0.001554237932084092,2.4156555495290344e-06,0.038547452412104624
2795,smois_0.04_240,mois,38.86299,49.5710584414,-10.7080684414,0.0001417763,-0.0015181503237684589,10.7080684414,0.0015181503237684589,2.3047804055582764e-06,0.03677817933145729
2796,smois_0.04_241,mois,38.3475,50.1198975168,-11.7723975168,0.0001417763,-0.0016690469620610918,11.7723975168,0.0016690469620610918,2.7857177615653596e-06,0.044452663322977065
2797,smois_0.04_242,mois,38.66118,50.1198975168,-11.4587175168,0.0001417763,-0.0016245745722770918,11.4587175168,0.0016245745722770918,2.6392425408892955e-06,0.042115307486105404
2798,smois_0.04_243,mois,39.11861,50.1198975168,-11.0012875168,0.0001417763,-0.0015597218393680918,11.0012875168,0.0015597218393680918,2.4327322162017836e-06,0.03881995069773707
2799,smois_0.04_244,mois,38.55021,50.1198975168,-11.5696875168,0.0001417763,-0.001640307488288092,11.5696875168,0.001640307488288092,2.690608656133989e-06,0.04293497438082288
2800,smois_0.04_245,mois,39.10486,50.1198975168,-11.0150375168,0.0001417763,-0.0015616712634930919,11.0150375168,0.0015616712634930919,2.43881713522011e-06,0.0389170498583919
2801,smois_0.04_246,mois,39.94007,49.7354105685,-9.79534056855,0.0001417763,-0.0013887471430489152,9.79534056855,0.0013887471430489152,1.9286186273265244e-06,0.0307756355298511
2802,smois_0.04_247,mois,39.40833,46.5677003151,-7.15937031512,0.0001417763,-0.0010150290336075477,7.15937031512,0.0010150290336075477,1.0302839390662723e-06,0.016440597716779522
2803,smois_0.04_248,mois,39.20993,44.3469060779,-5.13697607794,0.0001417763,-0.0007283014615188448,5.13697607794,0.0007283014615188448,5.304230188504855e-07,0.008464143855861521
2804,smois_0.04_249,mois,39.33097,43.3193766395,-3.98840663948,0.0001417763,-0.0005654615362409083,3.98840663948,0.0005654615362409083,3.1974674896792805e-07,0.005102309636888993
2805,smois_0.04_250,mois,39.57153,43.857679451,-4.28614945102,0.0001417763,-0.0006076744104126468,4.28614945102,0.0006076744104126468,3.692681890703579e-07,0.005892540411346667
2806,smois_0.04_251,mois,39.36917,43.4702343208,-4.10106432079,0.0001417763,-0.0005814337254636193,4.10106432079,0.0005814337254636193,3.380651771065034e-07,0.00539462314039075
2807,smois_0.04_252,mois,38.14757,40.0742495314,-1.92667953142,0.0001417763,-0.00027315749525046136,1.92667953142,0.00027315749525046136,7.461501721150581e-08,0.0011906576770639534
2808,smois_0.04_253,mois,37.6734,36.7847441501,0.888655849887,0.0001417763,0.00012599033837033428,0.888655849887,0.00012599033837033428,1.5873565362671325e-08,0.0002532999812606979
2809,smois_0.04_254,mois,37.11299,36.6087511142,0.504238885768,0.0001417763,7.14891235403097e-05,0.504238885768,7.14891235403097e-05,5.110694784561663e-09,8.155312707521183e-05
2810,smois_0.04_255,mois,37.02771,37.287370041,-0.259660040979,0.0001417763,-3.6813639867850994e-05,0.259660040979,3.6813639867850994e-05,1.355244080319828e-09,2.1626099260343725e-05
2811,smois_0.04_256,mois,38.31597,41.2915791733,-2.97560917328,0.0001417763,-0.00042187085883369727,2.97560917328,0.00042187085883369727,1.7797502153308132e-07,0.0028400090710065406
2812,smois_0.04_257,mois,39.3816,46.6809922218,-7.29939222177,0.0001417763,-0.00103488082145133,7.29939222177,0.00103488082145133,1.0709783146077797e-06,0.017089971964251358
2813,smois_0.04_258,mois,39.29049,50.1198975168,-10.8294075168,0.0001417763,-0.0015353533289240919,10.8294075168,0.0015353533289240919,2.3573098446382906e-06,0.037616409787602494
2814,smois_0.04_259,mois,39.09188,50.1198975168,-11.0280175168,0.0001417763,-0.001563511519867092,11.0280175168,0.001563511519867092,2.444568272757104e-06,0.03900882275232372
2815,smois_0.04_260,mois,38.92097,49.8367475023,-10.9157775023,0.0001417763,-0.0015475985458993354,10.9157775023,0.0015475985458993354,2.395061259269737e-06,0.03821882218836014
2816,smois_0.04_261,mois,39.59465,50.1198975168,-10.5252475168,0.0001417763,-0.001492230649516092,10.5252475168,0.001492230649516092,2.2267523113552176e-06,0.035533058002513676
2817,smois_0.04_262,mois,39.31535,50.1198975168,-10.8045475168,0.0001417763,-0.0015318287701060918,10.8045475168,0.0015318287701060918,2.3464993809247416e-06,0.03744390347326804
2818,smois_0.04_263,mois,38.35424,48.6753506802,-10.3211106802,0.0001417763,-0.0014632888841292393,10.3211106802,0.0014632888841292393,2.1412143584161944e-06,0.0341680992562269
