TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-04-27,10.465972222222222,11.245972222222225,11.258472222222222,11.254166666666666,6.332104166666666,3.852611111111111,5.015055555555556,270.4034097222222,271.23449305555556,271.1356597222222,270.90138194444444,270.48449999999997,269.8126736111111,269.6271111111111
2018-04-28,10.372083333333332,11.129791666666668,11.182777777777778,11.18513888888889,6.340756944444444,3.8644027777777774,5.029506944444445,270.3572708333333,271.1233472222222,271.02177083333333,270.83,270.4871944444444,269.8751111111111,269.7005347222222
2018-04-29,10.602152777777778,11.334166666666668,11.335763888888888,11.286319444444445,6.341208333333333,3.872847222222223,5.039409722222222,271.1253611111111,271.68087499999996,271.33679166666667,270.87456944444443,270.49022916666667,269.92076388888887,269.8020902777778
2018-04-30,10.541666666666666,11.323819444444446,11.322430555555556,11.32,6.3490625,3.879756944444444,5.050215277777777,270.8993333333333,271.6326805555555,271.39110416666665,270.98990277777773,270.5478680555555,269.96484027777774,269.82874305555555
2018-05-01,10.42625,11.194791666666667,11.235,11.236944444444443,6.357138888888889,3.8874166666666663,5.0595138888888895,270.595875,271.39952777777773,271.2610555555555,271.0003194444444,270.60241666666667,270.01343055555554,269.8618333333333
2018-05-02,10.381736111111111,11.1475,11.204375,11.218958333333331,6.698090277777777,3.904138888888889,7.670368055555555,270.7176666666666,271.4229583333333,271.31036805555556,271.0456597222222,271.0722083333333,270.1613194444444,270.5725347222222
2018-05-03,10.761875,11.488541666666666,11.492361111111112,11.492777777777778,7.498819444444444,4.022958333333333,10.761736111111112,271.4248472222222,271.9592986111111,271.94795138888884,271.65221527777777,271.68957638888884,270.94979166666667,271.7242361111111
2018-05-04,10.96736111111111,11.671041666666667,11.674027777777775,11.640833333333331,7.365201388888888,3.991625,7.233805555555555,271.5076458333333,272.12035416666663,271.9869166666666,271.54491666666667,271.1677222222222,270.5610208333333,270.41097916666666
2018-05-05,11.134027777777778,11.790277777777778,11.791805555555555,11.624791666666669,7.339111111111112,3.9754652777777775,7.184972222222222,271.6434236111111,272.27388194444444,272.02079166666664,271.5341319444444,271.0640625,270.41193055555556,270.2611944444444
2018-05-06,10.967777777777776,11.765972222222222,11.765208333333334,11.703055555555556,7.339215277777778,3.9737222222222224,7.182840277777777,271.4300694444444,272.20616666666666,271.9808611111111,271.5504444444444,271.0694444444444,270.3917916666666,270.2418680555555
2018-05-07,10.803055555555556,11.629305555555556,11.641875,11.643055555555556,7.342291666666666,3.976486111111112,7.179763888888889,271.2445833333333,272.0714444444444,271.8734097222222,271.53626388888887,271.0880833333333,270.40915277777776,270.2572222222222
2018-05-08,10.797986111111111,11.6225,11.62638888888889,11.628541666666669,7.34275,3.979048611111111,7.184756944444445,271.2566875,272.0446319444444,271.8459722222222,271.51870138888887,271.103125,270.44199305555554,270.29000694444443
2018-05-09,10.908402777777775,11.709652777777778,11.711805555555555,11.711736111111112,7.344763888888888,3.985645833333333,7.194041666666667,271.32695138888886,272.0861458333333,271.85788194444444,271.5176319444444,271.1172013888889,270.4736527777778,270.3255833333333
2018-05-10,10.84388888888889,11.67361111111111,11.67375,11.675138888888888,7.353652777777778,3.991381944444445,7.198236111111111,271.13486805555556,271.986,271.8280625,271.5350555555555,271.14237499999996,270.50777777777773,270.3640277777778
2018-05-11,10.53673611111111,11.368333333333332,11.515902777777775,11.606041666666666,7.360597222222221,3.995902777777778,7.2038125,270.61625,271.6212847222222,271.60915277777775,271.49452777777776,271.16236805555553,270.5450625,270.4030138888889
2018-05-12,10.335555555555556,11.135555555555555,11.331458333333334,11.549166666666666,7.3555,4.003263888888889,7.200930555555555,270.3591736111111,271.3083541666666,271.3223541666666,271.3585486111111,271.14272916666664,270.57561805555554,270.4398263888889
2018-05-13,10.90986111111111,11.581319444444444,11.895902777777778,11.671666666666669,7.496888888888888,4.00225,7.2025902777777775,271.18312499999996,271.81863888888887,271.5891805555555,271.32004166666667,271.1045972222222,270.5949166666666,270.4740833333333
2018-05-14,12.057777777777778,12.699722222222222,12.812569444444444,12.085416666666667,7.603472222222223,4.012069444444444,7.212166666666666,271.6015694444444,272.1184930555555,271.91521527777775,271.51994444444443,271.17749305555554,270.62291666666664,270.52018055555556
2018-05-15,12.750277777777775,13.245,12.813125,12.105416666666663,7.608611111111112,4.036243055555556,7.250708333333334,271.91290277777773,272.3751597222222,272.1245208333333,271.65777777777777,271.25011805555556,270.7451805555555,270.6267222222222
2018-05-16,13.17138888888889,13.42138888888889,13.024861111111113,12.158888888888889,7.621666666666666,4.035229166666666,7.242208333333333,272.05846527777777,272.5610277777778,272.2706319444444,271.7616111111111,271.3229583333333,270.75695833333333,270.6302986111111
2018-05-17,13.60701388888889,13.607777777777777,13.151041666666666,12.240763888888887,7.645229166666667,4.0435625,7.248069444444444,272.0732430555555,272.63779166666666,272.36414583333334,271.84927777777773,271.3936597222222,270.79280555555556,270.66685416666667
2018-05-18,14.234097222222225,14.232916666666666,13.243611111111113,12.3225,7.662638888888889,4.051694444444444,7.257534722222222,272.0810069444444,272.6747083333333,272.41912499999995,271.9156805555555,271.45475,270.83691666666664,270.70962499999996
2018-05-19,14.634444444444446,14.63,13.352569444444445,12.400416666666668,7.691618055555556,4.069729166666667,7.4061666666666675,272.2960069444444,272.76977777777773,272.5557222222222,272.02090277777774,271.5154722222222,270.91432638888887,270.8048611111111
2018-05-20,15.232291666666663,14.611180555555556,13.481944444444444,12.485625,7.704694444444446,4.105416666666667,7.517256944444444,272.16119444444445,272.9199097222222,272.73439583333334,272.14760416666667,271.5912361111111,271.0791736111111,270.9393402777778
2018-05-21,15.816875,14.877638888888889,13.634861111111112,12.575069444444445,7.7317986111111106,4.103291666666667,7.487944444444445,272.1580138888889,272.90734027777773,272.6702291666666,272.14086805555553,271.64451388888887,271.0494513888889,270.90455555555553
2018-05-22,16.121944444444445,15.122569444444444,13.777847222222222,12.655972222222225,7.748006944444445,4.106888888888889,7.488423611111112,272.1573333333333,272.8884722222222,272.65237499999995,272.1600347222222,271.68706944444443,271.0711736111111,270.9256458333333
