,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
5839,stemp_1.2_359,temp,268.9689,268.79582775,0.1730722499,0.0002333198,4.038118273221802e-05,0.1730722499,4.038118273221802e-05,1.630639918852783e-09,7.096706732915656e-05
5840,stemp_1.2_360,temp,268.8302,268.626681698,0.2035183023,0.0002333198,4.748484958897554e-05,0.2035183023,4.748484958897554e-05,2.2548109404876305e-09,9.813160954668812e-05
5841,stemp_1.2_361,temp,268.6661,268.430993589,0.2351064113,0.0002333198,5.485498086323375e-05,0.2351064113,5.485498086323375e-05,3.0090689255057406e-09,0.0001309576654940936
5842,stemp_1.2_362,temp,268.4428,268.220181307,0.222618693,0.0002333198,5.19413489270214e-05,0.222618693,5.19413489270214e-05,2.6979037283585873e-09,0.00011741544734947208
5843,stemp_1.2_363,temp,268.1808,268.012029445,0.1687705553,0.0002333198,3.937751220848494e-05,0.1687705553,3.937751220848494e-05,1.5505884677293807e-09,6.748314874235538e-05
5844,stemp_1.2_364,temp,267.9142,267.825349677,0.0888503234,0.0002333198,2.0730539685623322e-05,0.0888503234,2.0730539685623322e-05,4.297552756572035e-10,1.8703376036618697e-05
5845,stemp_1.2_365,temp,267.6761,267.671941024,0.00415897550005,0.0002333198,9.703713318765662e-07,0.00415897550005,9.703713318765662e-07,9.41620521727901e-13,4.098025946218263e-08
5846,stemp_1.2_366,temp,267.4923,267.550965174,-0.0586651741,0.0002333198,-1.368774668797718e-05,0.0586651741,1.368774668797718e-05,1.8735440939423026e-10,8.153849805939337e-06
5847,stemp_1.2_367,temp,267.3593,267.45092154,-0.0916215398,0.0002333198,-2.137711934182804e-05,0.0916215398,2.137711934182804e-05,4.5698123135475853e-10,1.988827664450297e-05
5848,stemp_1.2_368,temp,267.2515,267.362451367,-0.110951367,0.0002333198,-2.58871507581666e-05,0.110951367,2.58871507581666e-05,6.701445743760455e-10,2.9165356851727743e-05
