TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2016-01-20,15.6740616876,15.6741634481,15.6742823934,9.43864485214,9.43871330053,9.4387933881,9.43887140672,257.998102711,259.855572908,261.526437609,262.792546709,265.107950444,266.76411145,267.81802976
2016-01-21,15.6740212294,15.6741256131,15.6742490537,9.43863833575,9.43870704166,9.43878509786,9.43886044291,257.108881326,259.220061193,261.101483871,262.496961478,264.941056737,266.626321314,267.691961092
2016-01-22,15.6739716567,15.6740784123,15.6742057082,9.43862963717,9.43869931704,9.43877650188,9.43884990032,255.867745548,258.337815243,260.500892171,262.074243164,264.724668705,266.4768439,267.564820048
2016-01-23,15.6739361292,15.6740389413,15.6741644129,9.43862053107,9.43869053507,9.43876737632,9.43883945429,254.854436461,257.510559766,259.871030022,261.59376504,264.463905796,266.310255026,267.432693856
2016-01-24,15.6739200938,15.6740153039,15.6741341112,9.43861284271,9.43868165365,9.43875786793,9.43882895394,254.357441365,256.969901776,259.367975717,261.154485554,264.182967649,266.127332209,267.293243748
2016-01-25,15.6739223399,15.6740085567,15.6741180524,9.4386075859,9.43867366492,9.4387484058,9.43881845872,254.428664402,256.808717655,259.085800429,260.835093045,263.91422191,265.935033292,267.146696206
2016-01-26,15.6739360191,15.6740140127,15.6741140009,9.43860474549,9.43866714922,9.43873947727,9.43880817827,254.851113074,256.939298443,259.012795395,260.656390799,263.682920877,265.743379246,266.99565098
2016-01-27,15.6739912708,15.6740511144,15.6741341552,9.43860604973,9.43866302374,9.43873168416,9.43879845465,256.380888115,257.775274439,259.368733016,260.743449168,263.531047457,265.567332387,266.845417874
2016-01-28,15.6740040403,15.6740674514,15.674147509,9.4386076519,9.43866048757,9.43872519228,9.43878955813,256.699035814,258.116903489,259.594968336,260.846285582,263.435626062,265.413975645,266.70120475
2016-01-29,15.6740068874,15.6740732376,15.6741536528,9.43860853892,9.43865865617,9.43871980613,9.4387815796,256.768346905,258.23432828,259.696605808,260.90226998,263.365551664,265.281814084,266.565980652
2016-01-30,15.6740299369,15.6740900832,15.6741652637,9.43861006728,9.43865746512,9.43871534841,9.43877450517,257.308873603,258.56608179,259.884631133,260.997277771,263.319636753,265.168871572,266.441109632
