,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2469,stemp_1.6_273,temp,274.5419,271.8559307,2.6859693003,0.0004430657,0.0011900608682159297,2.6859693003,0.0011900608682159297,1.4162448700588523e-06,0.007719533792914728
2470,stemp_1.6_274,temp,274.533,271.859861195,2.6731388048,0.0004430657,0.0011843761157458753,2.6731388048,0.0011843761157458753,1.402746783549287e-06,0.0076459596976765605
2471,stemp_1.6_275,temp,274.5235,271.863617936,2.6598820638,0.0004430657,0.0011785025085149917,2.6598820638,0.0011785025085149917,1.3888681625761282e-06,0.0075703114211204715
2472,stemp_1.6_276,temp,274.5138,271.867146033,2.6466539669,0.0004430657,0.0011726415925023255,2.6466539669,0.0011726415925023255,1.37508830446639e-06,0.007495201471853525
2473,stemp_1.6_277,temp,274.4932,271.870514329,2.6226856709,0.0004430657,0.0011620220626572782,2.6226856709,0.0011620220626572782,1.3502952741022754e-06,0.007360061963304704
2474,stemp_1.6_278,temp,274.4733,271.87370017,2.5995998297,0.0004430657,0.0011517935182659112,2.5995998297,0.0011517935182659112,1.326628308719366e-06,0.007231060303414122
2475,stemp_1.6_279,temp,274.4419,271.876662178,2.5652378215,0.0004430657,0.0011365688910493724,2.5652378215,0.0011365688910493724,1.2917888441012002e-06,0.007041160639780522
2476,stemp_1.6_280,temp,274.3885,271.87927613,2.5092238697,0.0004430657,0.0011117510302853394,2.5092238697,0.0011117510302853394,1.2359903533405135e-06,0.006737019495740323
2477,stemp_1.6_281,temp,274.3211,271.881385883,2.4397141166,0.0004430657,0.0010809536428712605,2.4397141166,0.0010809536428712605,1.1684607780366487e-06,0.006368935663911368
2478,stemp_1.6_282,temp,274.2448,271.882876818,2.3619231817,0.0004430657,0.0010464871478461377,2.3619231817,0.0010464871478461377,1.0951353506071441e-06,0.0059692603486542995
2479,stemp_1.6_283,temp,274.1678,271.883686601,2.2841133986,0.0004430657,0.0010120123018300881,2.2841133986,0.0010120123018300881,1.0241688990554335e-06,0.0055824431163391626
2480,stemp_1.6_284,temp,274.0877,271.884048964,2.2036510357,0.0004430657,0.0009763621886881456,2.2036510357,0.0009763621886881456,9.53283123499906e-07,0.0051960656251252854
2481,stemp_1.6_285,temp,274.0134,271.88389915,2.1295008497,0.0004430657,0.0009435087846229252,2.1295008497,0.0009435087846229252,8.902088266606296e-07,0.004852266204411483
2482,stemp_1.6_286,temp,273.9448,271.883646472,2.0611535282,0.0004430657,0.0009132264307794028,2.0611535282,0.0009132264307794028,8.339825138740874e-07,0.004545793128474643
2483,stemp_1.6_287,temp,273.88,271.883827825,1.9961721748,0.0004430657,0.0008844354219482844,1.9961721748,0.0008844354219482844,7.822260155968399e-07,0.004263683695352712
2484,stemp_1.6_288,temp,273.8207,271.884308265,1.9363917354,0.0004430657,0.0008579487597192158,1.9363917354,0.0008579487597192158,7.360760743037407e-07,0.004012133953577968
