TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-07-19,17.9405966487,18.9249179359,20.4681547497,18.6148228259,7.80600540731,7.79653708751,7.7949971438,280.299864695,277.713040616,275.421371763,274.076868581,272.723507672,271.95998513,271.379524407
2018-07-20,17.9488337544,18.9250773372,20.4622601186,18.542566537,7.80702637385,7.79667436046,7.7950559453,282.078138165,278.747902325,275.891899564,274.268962525,272.749470719,271.993449994,271.412221327
2018-07-21,17.9533976665,18.92437213,20.4566950415,18.4857958424,7.80782752562,7.796804313,7.79511543915,281.584998145,278.765678785,276.010756721,274.347239538,272.767848908,272.023400965,271.444067587
2018-07-22,17.9562508708,18.9230684063,20.4513736737,18.4393968913,7.80848501,7.79692584767,7.79517441012,280.052072486,278.027858542,275.75516648,274.277271715,272.781794499,272.05000861,271.474475338
2018-07-23,17.9622357487,18.9227271599,20.4464621755,18.4007143955,7.80905146939,7.79703967811,7.79523222446,281.096402192,278.372974593,275.840016995,274.299696553,272.793053407,272.07378775,271.503227437
2018-07-24,17.9669704258,18.9223036732,20.4418670051,18.3681991825,7.80955635674,7.79714694728,7.79528862324,281.398076132,278.601232208,275.950258954,274.346001575,272.802541779,272.095252003,271.530317759
2018-07-25,17.9737534887,18.9226207312,20.4376938383,18.3410455537,7.81001586969,7.79724871794,7.79534355081,283.125184277,279.516823449,276.340084603,274.494078027,272.810762894,272.114820559,271.555837761
2018-07-26,17.9776335863,18.9222882146,20.4337474295,18.3184849251,7.81043952466,7.79734585238,7.79539704821,283.214844178,279.78952592,276.539620571,274.593858388,272.818018131,272.132816152,271.579913445
2018-07-27,17.9818611758,18.9220208052,20.4300521579,18.2997750981,7.81083484355,7.79743904411,7.7954491981,283.646126917,280.084154739,276.7086883,274.675713422,272.824523199,272.149488873,271.602676147
2018-07-28,17.9883420441,18.9226934772,20.4268211676,18.2844552892,7.81120737346,7.7975288532,7.79550009764,285.381943577,281.026146378,277.126354126,274.842795727,272.830431045,272.165034958,271.624250242
2018-07-29,17.9917546236,18.922593899,20.4237447981,18.2720945806,7.81156419525,7.79761577818,7.79554984988,285.62894433,281.386617043,277.369576267,274.963438764,272.835889484,272.17961753,271.644750476
2018-07-30,17.9920588266,18.9212193853,20.420519404,18.262135197,7.8119156441,7.79770033424,7.79559856628,284.385311702,280.873471949,277.229508451,274.939824911,272.841065564,272.193384349,271.664284193
2018-07-31,17.9932267177,18.9200099281,20.4173766936,18.2539887196,7.81335822758,7.79779820254,7.7956478961,283.625390975,280.387055739,277.021570374,274.88249997,272.858036466,272.208827115,271.683541543
2018-08-01,17.9930988343,18.9185437643,20.4143120502,18.2458438746,7.82533641217,7.79798014912,7.79570429859,282.098340487,279.611423993,276.838587889,275.070608393,272.935823481,272.23621966,271.704942488
2018-08-02,17.9948489884,18.9176900379,20.4113828458,18.2378885247,7.83300316737,7.79819814345,7.79577144055,281.729038805,279.228198306,276.66956669,275.047785941,272.964756546,272.266962912,271.729598503
2018-08-03,17.9971994747,18.9172788836,20.408690647,18.2300787321,7.83798565234,7.79839790888,7.79584332042,281.862368688,279.214187972,276.62963428,275.027690564,272.979508074,272.293331985,271.755056485
2018-08-04,17.9995281455,18.917018962,20.4062305606,18.2221121278,7.84149532415,7.79857155679,7.79591442423,282.099700362,279.337336152,276.677296145,275.048977712,272.988803134,272.314976936,271.779336103
2018-08-05,18.0026596301,18.9171311703,20.404023652,18.2139830613,7.84426812507,7.79872901062,7.79598361995,282.912161925,279.775627295,276.872284408,275.138311675,272.995674641,272.333656932,271.802146925
2018-08-06,17.9995645731,18.9151129447,20.4014570584,18.2058108084,7.84650448585,7.79887342425,7.79605049129,279.524834528,278.198199965,276.27827939,274.917289453,273.000994178,272.350052581,271.823464313
2018-08-07,18.000969977,18.9143921928,20.3991583231,18.1976298095,7.84839472406,7.79900746569,7.79611500821,279.302554947,277.697831342,275.92795414,274.726794096,273.005338655,272.364678181,271.843386383
2018-08-08,18.0040310572,18.9144521848,20.3971340176,18.1893703925,7.85005252846,7.79913325886,7.79617731208,280.614396119,278.203838222,276.038735547,274.731706787,273.009033459,272.377913998,271.862051664
2018-08-09,18.0073289936,18.9148410981,20.3953580197,18.1809850247,7.851520703,7.79925236788,7.79623760058,281.962838948,278.9899997,276.383377565,274.877029273,273.012235108,272.390031959,271.879600234
2018-08-10,18.0087300627,18.9147356602,20.3936652425,18.1724823669,7.85281962358,7.79936591054,7.79629607215,282.067000405,279.245432382,276.57875386,274.993315398,273.015034088,272.40122623,271.896158111
